ai likun	China:Smith Kettlewell Eye Res Inst, San Francisco, CA 94115 USA. The Smith-Kettlewell Eye Research Institute	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Emmetropization and Eye Growth in Young Aphakic Chickens
zheng yingfeng	China:Sun Yat Sen Univ, Dept Prevent Ophthalmol, Zhongshan Ophthalm Ctr, State Key Lab Ophthalmol, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	JOURNAL OF CATARACT AND REFRACTIVE SURGERY	Biometric measurements in highly myopic eyes
zheng yingfeng	China:Sun Yat Sen Univ, Dept Prevent Ophthalmol, Zhongshan Ophthalm Ctr, State Key Lab Ophthalmol, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	OPHTHALMOLOGY	Diagnostic Ability of Heidelberg Retina Tomography in Detecting Glaucoma in a Population Setting The Singapore Malay Eye Study
zheng yingfeng	China:Sun Yat Sen Univ, Dept Prevent Ophthalmol, Zhongshan Ophthalm Ctr, State Key Lab Ophthalmol, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	OPHTHALMOLOGY	Prevalence and Causes of Visual Impairment and Blindness in an Urban Indian Population: The Singapore Indian Eye Study
zheng yingfeng	China:Sun Yat Sen Univ, Dept Prevent Ophthalmol, Zhongshan Ophthalm Ctr, State Key Lab Ophthalmol, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	OPTOMETRY AND VISION SCIENCE	Prevalence of Myopia in Urban and Rural Children in Mainland China
zheng yingfeng	China:Sun Yat Sen Univ, Dept Prevent Ophthalmol, Zhongshan Ophthalm Ctr, State Key Lab Ophthalmol, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	BRITISH JOURNAL OF OPHTHALMOLOGY	Prevalence and causes of vision loss in East Asia: 1990-2010
zheng yingfeng	China:Sun Yat Sen Univ, Dept Prevent Ophthalmol, Zhongshan Ophthalm Ctr, State Key Lab Ophthalmol, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Causes and Five-Year Incidence of Blindness and Visual Impairment in Urban Southern China: The Liwan Eye Study
zheng yingfeng	China:Sun Yat Sen Univ, Dept Prevent Ophthalmol, Zhongshan Ophthalm Ctr, State Key Lab Ophthalmol, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	How Much Eye Care Services Do Asian Populations Need? Projection from the Singapore Epidemiology of Eye Disease (SEED) Study
zheng yingfeng	China:Sun Yat Sen Univ, Dept Prevent Ophthalmol, Zhongshan Ophthalm Ctr, State Key Lab Ophthalmol, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	The Economic Cost of Myopia in Adults Aged Over 40 Years in Singapore
zheng yingfeng	China:Sun Yat Sen Univ, Dept Prevent Ophthalmol, Zhongshan Ophthalm Ctr, State Key Lab Ophthalmol, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	OPHTHALMIC EPIDEMIOLOGY	Lack of Awareness of Common Eye Conditions in the Community
zheng yingfeng	China:Sun Yat Sen Univ, Dept Prevent Ophthalmol, Zhongshan Ophthalm Ctr, State Key Lab Ophthalmol, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Heritability of anterior chamber depth as an intermediate phenotype of angle-closure in Chinese: The Guangzhou twin eye study
zheng yongping	China:Hong Kong Polytech Univ, Dept Hlth Technol & Informat, Kowloon, Hong Kong,Peoples R China. Hong Kong Polytechnic University	OPHTHALMIC AND PHYSIOLOGICAL OPTICS	A novel instrument for logging nearwork distance
zheng yongping	China:Hong Kong Polytech Univ, Dept Hlth Technol & Informat, Kowloon, Hong Kong,Peoples R China. Hong Kong Polytechnic University	VISION RESEARCH	Bi-directional corneal accommodation in alert chicks with experimentally-induced astigmatism
zheng yuanyuan	China:Capital Med Univ, Beijing Tongren Hosp, Beijing Inst Ophthalmol, Beijing,Peoples R China. Capital Medical University	AMERICAN JOURNAL OF OPHTHALMOLOGY	A Population-based Study of Visual Impairment Among Pre-school Children in Beijing: The Beijing Study of Visual Impairment in Children
zheng yuqian	China:Shantou Univ, Joint Shantou Int Eye Ctr, Shantou 515041, Guangdong,Peoples R China. Shantou University	MOLECULAR VISION	Endophenotyping reveals differential phenotype-genotype correlations between myopia-associated polymorphisms and eye biometric parameters
zheng z	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Kowloon, Hong Kong,Peoples R China. Chinese University of Hong Kong	BRITISH JOURNAL OF OPHTHALMOLOGY	Impact of posterior subcapsular opacification on vision and visual function among subjects undergoing cataract surgery in rural China: Study of Cataract Outcomes and Up-Take of Services (SCOUTS) in the Caring is Hip Project, Report 5
zheng z	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Kowloon, Hong Kong,Peoples R China. Chinese University of Hong Kong	JOURNAL OF CATARACT AND REFRACTIVE SURGERY	Distribution and visual impact of postoperative refractive error after cataract surgery in rural China - Study of Cataract Outcomes and Up-Take of Services report 4
zheng zhiyun	China:PLA Gen Armament Dept, Yayuncun Clin, Beijing,Peoples R China. 	PLOS ONE	Ocular Axial Length and Its Associations in Chinese: The Beijing Eye Study
zhi zhina	China:Wenzhou Med Coll, Sch Ophthalmol & Optometry, Wenzhou 325027, Zhejiang,Peoples R China. Wenzhou Medical University	MOLECULAR VISION	Inhibition of experimental myopia by a dopamine agonist: different effectiveness between form deprivation and hyperopic defocus in guinea pigs
zhi zhina	China:Wenzhou Med Coll, Sch Ophthalmol & Optometry, Wenzhou 325027, Zhejiang,Peoples R China. Wenzhou Medical University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	The Effect of Temporal and Spatial Stimuli on the Refractive Status of Guinea Pigs Following Natural Emmetropization
zhong hua	China:Kunming Med Univ, Affiliated Hosp 1, Dept Ophthalmol, Kunming 650032,Peoples R China. Kunming Medical University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	The Prevalence and Causes of Visual Impairment in an Elderly Chinese Bai Ethnic Rural Population: The Yunnan Minority Eye Study
zhong hua	China:Kunming Med Univ, Affiliated Hosp 1, Dept Ophthalmol, Kunming 650032,Peoples R China. Kunming Medical University	PLOS ONE	Prevalence and Outcomes of Cataract Surgery in Adult Rural Chinese Populations of the Bai Nationality in Dali: The Yunnan Minority Eye Study
zhong lu	China:Jiangsu Prov Chinese Med Hosp, Dept Ophthalmol, Nanjing 210029,Peoples R China. 	JOURNAL OF PEDIATRIC OPHTHALMOLOGY & STRABISMUS	Macular Abnormality Observed by Optical Coherence Tomography in Children With Amblyopia Failing to Achieve Normal Visual Acuity After Long-Term Treatment
zhong qian	China:Rikang Hosp, Guangxi Tradit Chinese Med Coll, Dept Ophthalmol, Nanning 530011, Guangxi Zhuang,Peoples R China. 	INTERNATIONAL JOURNAL OF OPHTHALMOLOGY	Repeatability and agreement of CCT measurement in myopia using entacam and ultrasound pachymetry
zhong xiaojian	China:Sun Yat Sen Univ, Zhongshan Ophthalm Ctr, State Key Lab Ophthalmol, Guangzhou 510275, Guangdong,Peoples R China. Sun Yat Sen University	PLOS ONE	Congenital Cataract: Prevalence and Surgery Age at Zhongshan Ophthalmic Center (ZOC)
zhong xiaojing	China:Sun Yat Sen Univ, Zhongshan Ophthalm Ctr, State Key Lab Ophthalmol, Guangzhou 510275, Guangdong,Peoples R China. Sun Yat Sen University	PLOS ONE	Refractive Error and Risk of Early or Late Age-Related Macular Degeneration: A Systematic Review and Meta-Analysis
zhong xingwu	China:Sun Yat Sen Univ, State Key Lab Ophthalmol, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	EXPERIMENTAL EYE RESEARCH	Flicker downregulates the content of crystallin proteins in form-deprived C57BL/6 mouse retina
zhong xingwu	China:Sun Yat Sen Univ, State Key Lab Ophthalmol, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	JOURNAL OF CATARACT AND REFRACTIVE SURGERY	Combined wavefront-guided laser in situ keratomileusis and aspheric ablation profile with iris registration to correct myopia
zhong xingwu	China:Sun Yat Sen Univ, State Key Lab Ophthalmol, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	CANADIAN JOURNAL OF OPHTHALMOLOGY-JOURNAL CANADIEN D OPHTALMOLOGIE	Changes in wave-front aberrations after rigid gas permeable contact lens fitting in post-laser in situ keratomileusis patients with visual complaints
zhong xingwu	China:Sun Yat Sen Univ, State Key Lab Ophthalmol, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	PLOS ONE	Early Changes in Ocular Surface and Tear Inflammatory Mediators after Small-Incision Lenticule Extraction and Femtosecond Laser-Assisted Laser In Situ Keratomileusis
zhong xingwu	China:Sun Yat Sen Univ, State Key Lab Ophthalmol, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	CORNEA	Changes in Corneal Biometry and the Associated Histology in Rhesus Monkeys Wearing Orthokeratology Contact Lenses
zhong xingwu	China:Sun Yat Sen Univ, State Key Lab Ophthalmol, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	CORNEA	Differences Between Overnight and Long-term Wear of Orthokeratology Contact Lenses in Corneal Contour, Thickness, and Cell Density
zhong xiufeng	China:Sun Yat Sen Univ, State Key Lab Ophthalmol, Zhongshan Ophthalm Ctr, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	JOURNAL OF OCULAR PHARMACOLOGY AND THERAPEUTICS	Effects of Direct Intravitreal Dopamine Injection on Sclera and Retina in Form-Deprived Myopic Rabbits
zhong yanying	China:Peking Univ, Hosp 3, Ctr Eye, Beijing 100871,Peoples R China. Peking University	JOURNAL OF REFRACTIVE SURGERY	Anterior Segment Optical Coherence Tomography Measurement of Flap Thickness After Myopic LASIK Using the Mona One Use-Plus Microkeratome
zhong yuanyuan	China:Fudan Univ, Dept Ophthalmol & Vis Sci, Eye & ENT Hosp, Shanghai 200433,Peoples R China. Fudan University	OPTOMETRY AND VISION SCIENCE	Corneal Power Change Is Predictive of Myopia Progression in Orthokeratology
zhou chuanqing	China:Shanghai Jiao Tong Univ, Sch Biomed Engn, Shanghai 200240,Peoples R China. Shanghai Jiao Tong University	CURRENT EYE RESEARCH	Noninvasive Imaging and Measurement of Accommodation Using Dual-Channel SD-OCT
zhou dan	China:Harbin Med Univ, Affiliated Hosp 1, Harbin 150001,Peoples R China. Harbin Medical University	CLINICAL AND EXPERIMENTAL OPHTHALMOLOGY	Prevalence of blindness and low vision: a study in the rural Heilongjiang Province of China
zhou fang	China:Shandong Univ, Qilu Hosp, Dept Ophthalmol, Jinan 250012, Shandong,Peoples R China. Shandong University	JOURNAL OF REFRACTIVE SURGERY	Seven-year Follow-up of LASIK for Moderate to Severe Myopia
zhou fang	China:Shandong Univ, Qilu Hosp, Dept Ophthalmol, Jinan 250012, Shandong,Peoples R China. Shandong University	OPHTHALMOLOGICA	Long-Term Prospective Follow-Up Study of Myopic Photorefractive Keratectomy
zhou hao	China:Fudan Univ, Shanghai Key Lab Visual Impairment & Restorat, Shanghai 200031,Peoples R China. Fudan University	MOLECULAR VISION	Upregulation of regulator of G-protein signaling 2 in the sclera of a form deprivation myopic animal model
zhou hao	China:Fudan Univ, Shanghai Key Lab Visual Impairment & Restorat, Shanghai 200031,Peoples R China. Fudan University	OPHTHALMOLOGICA	Outcomes of Epi-LASIK for the Correction of High Myopia and Myopic Astigmatism after More than 1 Year
zhou j	China:Nantong Univ, Affiliated Hosp, Dept Ophthalmol, Nantong 226001, Jiangsu,Peoples R China. Nantong University	EYE	Prevalence and causes of visual impairment among the elderly in Nantong, China
zhou jiaqi	China:Fudan Univ, Dept Ophthalmol & Vis Sci, Eye & ENT Hosp, Shanghai 200433,Peoples R China. Fudan University	OPTOMETRY AND VISION SCIENCE	Corneal Power Change Is Predictive of Myopia Progression in Orthokeratology
zhou jiaqi	China:Fudan Univ, Dept Ophthalmol & Vis Sci, Eye & ENT Hosp, Shanghai 200433,Peoples R China. Fudan University	CURRENT EYE RESEARCH	Effects of 530 nm Green Light on Refractive Status, Melatonin, MT1 Receptor, and Melanopsin in the Guinea Pig
zhou jiaqi	China:Fudan Univ, Dept Ophthalmol & Vis Sci, Eye & ENT Hosp, Shanghai 200433,Peoples R China. Fudan University	OPHTHALMOLOGICA	Polymorphisms in the CTNND2 Gene and 11q24.1 Genomic Region Are Associated with Pathological Myopia in a Chinese Population
zhou jiawei	China:USTC, Sch Life Sci, Hefei, Anhui,Peoples R China. MicrosoftUniversity of Science & Technology - China	JOURNAL OF VISION	Deficient binocular combination reveals mechanisms of anisometropic amblyopia: Signal attenuation and interocular inhibition
zhou jibo	China:Shanghai Jiao Tong Univ, Dept Ophthalmol, Shanghai Peoples Hosp 9, Sch Med, Shanghai 200030,Peoples R China. Shanghai Jiao Tong University	CURRENT EYE RESEARCH	Effects of the Cycloplegic, Cyclopentolate, on Measurements of Refraction in Eyes of a Strain of Wild-Type Juvenile Guinea Pig (Cavia porcellus): A Comparative Study
zhou jibo	China:Shanghai Jiao Tong Univ, Dept Ophthalmol, Shanghai Peoples Hosp 9, Sch Med, Shanghai 200030,Peoples R China. Shanghai Jiao Tong University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	High Prevalence of Myopia and High Myopia in 5060 Chinese University Students in Shanghai
zhou jibo	China:Shanghai Jiao Tong Univ, Dept Ophthalmol, Shanghai Peoples Hosp 9, Sch Med, Shanghai 200030,Peoples R China. Shanghai Jiao Tong University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	MMP-2, MMP-3, TIMP-1, TIMP-2, and TIMP-3 Protein Levels in Human Aqueous Humor: Relationship With Axial Length
zhou jie	China:Fourth Mil Med Univ, Dept Clin Aerosp Med, Xian 710032,Peoples R China. Fourth Military Medical University	MOLECULAR VISION	A naturally-occurring mutation in Cacna1f in a rat model of congenital stationary night blindness
zhou jinqiong	China:Capital Med Univ, Beijing Inst Ophthalmol, Beijing Tongren Hosp, Beijing 100730,Peoples R China. Capital Medical University	OPHTHALMOLOGY	Subfoveal Choroidal Thickness: The Beijing Eye Study
zhou jinqiong	China:Capital Med Univ, Beijing Inst Ophthalmol, Beijing Tongren Hosp, Beijing 100730,Peoples R China. Capital Medical University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Parapapillary Beta Zone in Primary School Children in Beijing: Associations With Outdoor Activity
zhou jinqiong	China:Capital Med Univ, Beijing Inst Ophthalmol, Beijing Tongren Hosp, Beijing 100730,Peoples R China. Capital Medical University	PLOS ONE	Prevalence and Associations of Incomplete Posterior Vitreous Detachment in Adult Chinese: The Beijing Eye Study
zhou jinqiong	China:Capital Med Univ, Beijing Inst Ophthalmol, Beijing Tongren Hosp, Beijing 100730,Peoples R China. Capital Medical University	OPHTHALMOLOGY	Five-Year Incidence of Retinal Microvascular Abnormalities and Associations with Arterial Hypertension: The Beijing Eye Study 2001/2006
zhou lin	China:Wuhan Univ, Enshi Clin Coll, Cent Hosp Enshi Autonomous Prefecture, Dept Ophthalmol, Enshi 445000, Hubei Province,Peoples R China. Wuhan University	INTERNATIONAL JOURNAL OF OPHTHALMOLOGY	Meta-analysis of best corrected visual acuity after treatment for myopic choroidal neovascularization
zhou lulu	China:Chengdu Univ Tradit Chinese Med, Dept Ophthalmol, Affiliated Hosp, Chengdu 610072, Sichuan Prov,Peoples R China. 	INTERNATIONAL JOURNAL OF OPHTHALMOLOGY	Risk factor analysis of 167 patients with high myopia
zhou minwen	China:Sun Yat Sen Univ, Zhongshan Ophthalm Ctr, State Key Lab Ophthalmol, Guangzhou 510275, Guangdong,Peoples R China. Sun Yat Sen University	BMC OPHTHALMOLOGY	Peripapillary choroidal thickness in healthy Chinese subjects
zhou peng	China:Fudan Univ, Dept Ophthalmol, Eye & Ear Nose & Throat Hosp, Shanghai 200433,Peoples R China. Fudan University	PLOS ONE	Epigenetic Regulation of alpha A-crystallin in High Myopia-Induced Dark Nuclear Cataract
zhou qiang	China:Capital Med Univ, Beijing Tongren Eye Ctr, Beijing Tongren Hosp, Beijing 100730,Peoples R China. Capital Medical University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Prevalence of Primary Open Angle Glaucoma in a Rural Adult Chinese Population: The Handan Eye Study
zhou qiang	China:Capital Med Univ, Beijing Tongren Eye Ctr, Beijing Tongren Hosp, Beijing 100730,Peoples R China. Capital Medical University	OPHTHALMIC EPIDEMIOLOGY	Intraocular Pressure and its Relationship to Ocular and Systemic Factors in a Healthy Chinese Rural Population: The Handan Eye Study
zhou qiang	China:Capital Med Univ, Beijing Tongren Eye Ctr, Beijing Tongren Hosp, Beijing 100730,Peoples R China. Capital Medical University	OPHTHALMIC EPIDEMIOLOGY	Prevalence of Blindness and Low Vision in a Rural Population in Northern China: Preliminary Results from a Population-Based Survey
zhou qiang	China:Capital Med Univ, Beijing Tongren Eye Ctr, Beijing Tongren Hosp, Beijing 100730,Peoples R China. Capital Medical University	OPHTHALMOLOGY	Prevalence and Causes of Low Vision and Blindness in a Rural Chinese Adult Population The Handan Eye Study
zhou qiang	China:Capital Univ Med Sci, Beijing Chaoyang Hosp, Dept Ophthalmol, Beijing,Peoples R China. Capital Medical University	OPHTHALMIC EPIDEMIOLOGY	The epidemiology of age-related eye diseases in Mainland China
zhou tian'an	China:Zhejiang Univ, Coll Med, Affiliated Hosp 1, Dept Ophthalmol, Hangzhou 310003, Zhejiang,Peoples R China. Zhejiang University	JOURNAL OF CATARACT AND REFRACTIVE SURGERY	Long-term ultrasound biomicroscopy observation of position changes of a copolymer posterior chamber phakic intraocular lens
zhou wen	China:Hosp Eye, Wenzhou Med Coll, Wenzhou, Zhejiang,Peoples R China. Wenzhou Medical University	JOURNAL OF REFRACTIVE SURGERY	Transepithelial, Topography-guided Ablation in the Treatment of Visual Disturbances in LASIK Flap or Interface Complications
zhou x	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	EUROPEAN JOURNAL OF OPHTHALMOLOGY	Topography-guided treatment of decentered laser ablation using LaserSight's excimer laser
zhou x	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	OPTOMETRY AND VISION SCIENCE	Corneal Power Change Is Predictive of Myopia Progression in Orthokeratology
zhou x	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	INTERNATIONAL JOURNAL OF OPHTHALMOLOGY	Unrecognized and unregistered blindness in people 70 or older in Jing'an district, Shanghai, China
zhou x	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	CURRENT EYE RESEARCH	Pachymetry Map of Corneal Epithelium in Children Wearing Orthokeratology Contact Lenses
zhou x	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	CLINICAL AND EXPERIMENTAL OPTOMETRY	Evaluation of the repeatability of the Lenstar and comparison with two other non-contact biometric devices in myopes
zhou x	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	PLOS ONE	The Morphology of Corneal Cap and Its Relation to Refractive Outcomes in Femtosecond Laser Small Incision Lenticule Extraction (SMILE) with Anterior Segment Optical Coherence Tomography Observation
zhou x	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Mild Decentration Measured by a Scheimpflug Camera and Its Impact on Visual Quality Following SMILE in the Early Learning Curve
zhou x	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	PLOS ONE	Changes in Corneal Deformation Parameters after Lenticule Creation and Extraction during Small Incision Lenticule Extraction (SMILE) Procedure
zhou x	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	PLOS ONE	Confocal Comparison of Corneal Reinnervation after Small Incision Lenticule Extraction (SMILE) and Femtosecond Laser In Situ Keratomileusis (FS-LASIK)
zhou x	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	JOURNAL OF REFRACTIVE SURGERY	Comparison of Corneal Sensation Between Small Incision Lenticule Extraction (SMILE) and Femtosecond Laser-Assisted LASIK for Myopia
zhou x	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	OPTOMETRY AND VISION SCIENCE	Effects of 0.05% Racanisodamine on Pupil Size and Accommodation
zhou x	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	OPTOMETRY AND VISION SCIENCE	Impact of Pupil Diameter on Axial Growth in Orthokeratology
zhou x	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	BMC OPHTHALMOLOGY	Enhancement of femtosecond lenticule extraction for visual symptomatic eye after myopia correction
zhou x	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	BMC OPHTHALMOLOGY	Refractive change in the adult rabbit eye after corneal relaxation with the femtosecond laser
zhou x	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	EUROPEAN JOURNAL OF OPHTHALMOLOGY	Long-term outcome of epi-LASIK for high myopia
zhou x	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	EUROPEAN JOURNAL OF OPHTHALMOLOGY	Photoablation centration on the corneal optical center in myopic LASIK using AOV excimer laser
zhou x	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	EXPERIMENTAL EYE RESEARCH	Effects of different monochromatic lights on refractive development and eye growth in guinea pigs
zhou x	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	JOURNAL OF REFRACTIVE SURGERY	Accuracy of WASCA Aberrometer Refraction Compared to Manifest Refraction in Chinese Adult Myopes
zhou x	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	JOURNAL OF CATARACT AND REFRACTIVE SURGERY	Influence of intraocular astigmatism on the correction of myopic astigmatism by laser-assisted subepithelial keratectomy
zhou x	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	JOURNAL OF VISION	Transfer from blue light or green light to white light partially reverses changes in ocular refraction and anatomy of developing guinea pigs
zhou x	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	JOURNAL OF CATARACT AND REFRACTIVE SURGERY	Irregular astigmatism after femtosecond laser refractive lenticule extraction
zhou x	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	JOURNAL OF REFRACTIVE SURGERY	Optical Quality and Intraocular Scattering After Femtosecond Laser Small Incision Lenticule Extraction
zhou x	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	JOURNAL OF REFRACTIVE SURGERY	Microdistortions in Bowman's Layer Following Femtosecond Laser Small Incision Lenticule Extraction Observed by Fourier-Domain OCT
zhou x	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	CLINICAL AND EXPERIMENTAL OPTOMETRY	Relationship between ocular wavefront aberrations and refractive error in Chinese school children
zhou x	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	JOURNAL OF CATARACT AND REFRACTIVE SURGERY	Effects of femtosecond laser-assisted multilayer intrastromal ablation in the midperipheral cornea
zhou x	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	OPHTHALMOLOGICA	Polymorphisms in the CTNND2 Gene and 11q24.1 Genomic Region Are Associated with Pathological Myopia in a Chinese Population
zhou x	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	The Effects of Monochromatic Illumination on Early Eye Development in Rhesus Monkeys
zhou x	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	INTERNATIONAL JOURNAL OF OPHTHALMOLOGY	Myopia induced by flickering light in guinea pigs: a detailed assessment on susceptibility of different frequencies
zhou x	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	CLINICAL AND EXPERIMENTAL OPTOMETRY	The effect of various levels of stroboscopic illumination on the growth of guinea pig eyes
zhou x	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	CURRENT EYE RESEARCH	Effects of Chronic Exposure to 0.5 Hz and 5 Hz Flickering Illumination on the Eye Growth of Guinea Pigs
zhou x	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	BRITISH JOURNAL OF OPHTHALMOLOGY	Small incision lenticule extraction (SMILE) and femtosecond laser LASIK: comparison of corneal wound healing and inflammation
zhou x	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Incidence of Myopia in High School Students with and without Red-Green Color Vision Deficiency
zhou x	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	JOURNAL OF REFRACTIVE SURGERY	Influence of Internal Optical Astigmatism on the Correction of Myopic Astigmatism by LASIK
zhou x	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	OPHTHALMOLOGICA	Outcomes of Epi-LASIK for the Correction of High Myopia and Myopic Astigmatism after More than 1 Year
zhou x	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Morphologic and Histopathologic Changes in the Rabbit Cornea Produced by Femtosecond Laser-Assisted Multilayer Intrastromal Ablation
zhou xiangtian	China:Eye Hosp, Wenzhou Med Coll, Sch Ophthalmol & Optometry, Wenzhou 325003, Zhejiang,Peoples R China. Wenzhou Medical University	MOLECULAR VISION	A comparative gene expression profile of the whole eye from human, mouse, and guinea pig
zhou xiangtian	China:Eye Hosp, Wenzhou Med Coll, Sch Ophthalmol & Optometry, Wenzhou 325003, Zhejiang,Peoples R China. Wenzhou Medical University	EXPERIMENTAL EYE RESEARCH	Axial myopia induced by hyperopic defocus in guinea pigs: A detailed assessment on susceptibility and recovery
zhou xiangtian	China:Eye Hosp, Wenzhou Med Coll, Sch Ophthalmol & Optometry, Wenzhou 325003, Zhejiang,Peoples R China. Wenzhou Medical University	CURRENT EYE RESEARCH	Spontaneous High Myopia in One Eye Will Affect the Development of Form Deprivation Myopia in the Fellow Eye
