an fengqi	China:Sichuan Univ, Dept Pathol, Chengdu 610064,Peoples R China. Sichuan University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Role of DAF in Protecting against T-Cell Autoreactivity that Leads to Experimental Autoimmune Uveitis
luk luk	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Hong Kong Eye Hosp, Kowloon, Hong Kong,Peoples R China. Chinese University of Hong Kong	MOLECULAR VISION	Complement factor H and interleukin gene polymorphisms in patients with non-infectious intermediate and posterior uveitis
luk luk	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Hong Kong Eye Hosp, Kowloon, Hong Kong,Peoples R China. Chinese University of Hong Kong	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Manganese Superoxide Dismutase and Chemokine Genes Polymorphisms in Chinese Patients with Anterior Uveitis
luk luk	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Hong Kong Eye Hosp, Kowloon, Hong Kong,Peoples R China. Chinese University of Hong Kong	OCULAR IMMUNOLOGY AND INFLAMMATION	Clinical Characteristics of Intermediate Uveitis in Chinese Patients
luo lixia	China:Sun Yat Sen Univ, Zhongshan Ophthalm Ctr, State Key Lab Ophthalmol, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	BRITISH JOURNAL OF OPHTHALMOLOGY	Elevated serum IL-23 correlates with intraocular inflammation after cataract surgery in patients with Vogt-Koyanagi-Harada disease
luo lixia	China:Sun Yat Sen Univ, Zhongshan Ophthalm Ctr, State Key Lab Ophthalmol, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	MOLECULAR VISION	Serum levels of Th17-related cytokines in Behcet disease patients after cataract surgery
luo yan	China:Sun Yat Sen Univ, Zhongshan Ophthalm Ctr, State Key Lab Ophthalmol, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	OPHTHALMIC RESEARCH	Descemet's Stripping with Endothelial Keratoplasty for Special Fuchs' Endothelial Dystrophy in Phakic Eyes
luo yongheng	China:Cent S Univ, Xiangya Hosp 2, Dept Ophthalmol, Changsha 410011, Hunan,Peoples R China. Central South University	INTERNATIONAL JOURNAL OF OPHTHALMOLOGY	Efficacy and necessity of prophylactic vitrectomy for acute retinal necrosis syndrome
ma zhizhong	China:Peking Univ, Hosp 3, Ctr Eye, Beijing 100191,Peoples R China. Peking University	AMERICAN JOURNAL OF OPHTHALMOLOGY	Prognostic Indicators for No Light Perception After Open-Globe Injury: Eye Injury Vitrectomy Study
mak heather	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Kowloon, Hong Kong,Peoples R China. Chinese University of Hong Kong	OPHTHALMOLOGY	Anterior Chamber Angle Imaging with Swept-Source Optical Coherence Tomography: Measuring Peripheral Anterior Synechia in Glaucoma
mao liming	China:Chongqing Med Univ, Chongqing Eye Inst, Lab Ophthalmol, Affiliated Hosp 1, Chongqing,Peoples R China. Chongqing Medical University	PLOS ONE	Label-Free Proteomics Reveals Decreased Expression of CD18 and AKNA in Peripheral CD4(+) T Cells from Patients with Vogt-Koyanagi-Harada Syndrome
mao yu	China:Capital Med Univ, Beijing Tongren Hosp, Beijing Ophthalmol & Visual Sci Key Lab, Beijing Inst Ophthalmol,Beijing Tongren Eye Ctr, Beijing,Peoples R China. Capital Medical University	ACTA OPHTHALMOLOGICA	Tuberculous uveitis in China
meng qianli	China:Guangdong Acad Med Sci, Guangdong Gen Hosp, Guangdong Eye Inst, Dept Ophthalmol, Guangzhou, Guangdong,Peoples R China. 	PLOS ONE	Lack of an Association of PD-1 and Its Ligand Genes with Behcet's Disease in a Chinese Han Population
meng qianli	China:Sun Yat Sen Univ, Int Uveitis Study Lab Guangdong Prov, State Key Lab Ophthalmol, Guangzhou 510275, Guangdong,Peoples R China. Sun Yat Sen University	MOLECULAR VISION	PDCD1 genes may protect against extraocular manifestations in Chinese Han patients with Vogt-Koyanagi-Harada syndrome
meng qianli	China:Sun Yat Sen Univ, Int Uveitis Study Lab Guangdong Prov, State Key Lab Ophthalmol, Guangzhou 510275, Guangdong,Peoples R China. Sun Yat Sen University	OPHTHALMOLOGY	Clinical features of Chinese patients with Behcet's disease
meng qianli	China:Sun Yat Sen Univ, Int Uveitis Study Lab Guangdong Prov, State Key Lab Ophthalmol, Guangzhou 510275, Guangdong,Peoples R China. Sun Yat Sen University	ACTA OPHTHALMOLOGICA	Longitudinal study of anterior segment inflammation by ultrasound biomicroscopy in patients with acute anterior uveitis
mo ya	China:Chengdu Univ Tradit Chinese Med, Dept Ophthalmol, Affiliated Hosp, Chengdu 610072, Sichuan Prov,Peoples R China. 	INTERNATIONAL JOURNAL OF OPHTHALMOLOGY	Risk factor analysis of 167 patients with high myopia
ng tszkin	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Hong Kong, Hong Kong,Peoples R China. Chinese University of Hong Kong	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Association of C2 and CFB Polymorphisms with Anterior Uveitis
ng tszkin	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Hong Kong, Hong Kong,Peoples R China. Chinese University of Hong Kong	MOLECULAR VISION	CFH 184G as a genetic risk marker for anterior uveitis in Chinese females
ng tszkin	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Hong Kong, Hong Kong,Peoples R China. Chinese University of Hong Kong	BRITISH JOURNAL OF OPHTHALMOLOGY	Association of CFH and SERPING1 polymorphisms with anterior uveitis
ng tszkin	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Hong Kong, Hong Kong,Peoples R China. Chinese University of Hong Kong	MOLECULAR VISION	Complement factor H and interleukin gene polymorphisms in patients with non-infectious intermediate and posterior uveitis
ngai ngai	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Kowloon, Hong Kong,Peoples R China. Chinese University of Hong Kong	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Manganese Superoxide Dismutase and Chemokine Genes Polymorphisms in Chinese Patients with Anterior Uveitis
pan haifeng	China:Anhui Med Univ, Sch Publ Hlth, Dept Epidemiol & Biostat, Hefei 230032, Anhui,Peoples R China. Anhui Medical UniversityUnion School of Public Health - PUMC	MOLECULAR VISION	Polymorphisms in the tumor necrosis factor gene and susceptibility to Behcet's disease: An updated meta-analysis
pang calvinp	China:Chinese Univ Hong Kong, Hong Kong, Hong Kong,Peoples R China. Chinese University of Hong Kong	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Analysis of the posterior polymorphous corneal dystrophy 3 gene, TCF8, in late-onset Fuchs endothelial corneal dystrophy
pang chipui	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Hong Kong, Hong Kong,Peoples R China. Chinese University of Hong Kong	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Association of C2 and CFB Polymorphisms with Anterior Uveitis
pang chipui	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Hong Kong, Hong Kong,Peoples R China. Chinese University of Hong Kong	BRITISH JOURNAL OF OPHTHALMOLOGY	Association of CFH and SERPING1 polymorphisms with anterior uveitis
pang chipui	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Hong Kong, Hong Kong,Peoples R China. Chinese University of Hong Kong	RETINA-THE JOURNAL OF RETINAL AND VITREOUS DISEASES	THE ROLES OF GENETIC FACTORS IN UVEITIS AND THEIR CLINICAL SIGNIFICANCE
pang chipui	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Hong Kong, Hong Kong,Peoples R China. Chinese University of Hong Kong	MOLECULAR VISION	CFH 184G as a genetic risk marker for anterior uveitis in Chinese females
pang chipui	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Hong Kong, Hong Kong,Peoples R China. Chinese University of Hong Kong	MOLECULAR VISION	Complement factor H and interleukin gene polymorphisms in patients with non-infectious intermediate and posterior uveitis
pang chipui	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Hong Kong, Hong Kong,Peoples R China. Chinese University of Hong Kong	OPHTHALMIC GENETICS	Association of Transcription Factor 4 (TCF4) and Protein Tyrosine Phosphatase, Receptor Type G (PTPRG) with Corneal Dystrophies in Southern Chinese
pang chipui	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Hong Kong, Hong Kong,Peoples R China. Chinese University of Hong Kong	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Manganese Superoxide Dismutase and Chemokine Genes Polymorphisms in Chinese Patients with Anterior Uveitis
peng xiaoyan	China:Capital Med Univ, Beijing Tongren Hosp, Beijing Ophthalmol & Visual Sci Key Lab, Beijing Inst Ophthalmol,Beijing Tongren Eye Ctr, Beijing,Peoples R China. Capital Medical University	ACTA OPHTHALMOLOGICA	Tuberculous uveitis in China
peng xiaoyan	China:Capital Med Univ, Beijing Tongren Hosp, Beijing Ophthalmol & Visual Sci Key Lab, Beijing Inst Ophthalmol,Beijing Tongren Eye Ctr, Beijing,Peoples R China. Capital Medical University	INTERNATIONAL JOURNAL OF OPHTHALMOLOGY	An increased expression of CD40/CD40L costimulatory molecules in erythema nodosum of patients with Behcet's disease
peng yi	China:Capital Med Univ, Beijing Tongren Hosp, Beijing Tongren Eye Ctr, Beijing Ophthalmol & Visual Sci Key Lab, Beijing 100730,Peoples R China. Capital Medical University	ARCHIVES OF OPHTHALMOLOGY	Prevalence and Characteristics of Myopic Retinopathy in a Rural Chinese Adult Population The Handan Eye Study
qi jian	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	AMERICAN JOURNAL OF OPHTHALMOLOGY	Polymorphisms in Genetics of Vitamin D Metabolism Confer Susceptibility to Ocular Belicet Disease in a Chinese Han Population
qi jian	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Association of TLR2 Gene Polymorphisms With Ocular Behcet's Disease in a Chinese Han Population
qi jian	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing,Peoples R China. Chongqing Medical University	PLOS ONE	A Functional Variant of PTPN22 Confers Risk for Vogt-Koyanagi-Harada Syndrome but Not for Ankylosing Spondylitis
qi jian	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing,Peoples R China. Chongqing Medical University	PLOS ONE	Increased Expression of IL-22 Is Associated with Disease Activity in Behcet's Disease
qian shaohong	China:Fudan Univ, Shanghai Med Sch, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	OCULAR IMMUNOLOGY AND INFLAMMATION	Bilateral Acute Angle Closure Glaucoma as a Presentation of Vogt-Koyanagi-Harada Syndrome in Four Chinese Patients: A Small Case Series
qu bo	China:Sun Yat Sen Univ, Zhongshan Ophthalm Ctr, State Key Lab Ophthalmol, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	BRITISH JOURNAL OF OPHTHALMOLOGY	Elevated serum IL-23 correlates with intraocular inflammation after cataract surgery in patients with Vogt-Koyanagi-Harada disease
qu bo	China:Sun Yat Sen Univ, Zhongshan Ophthalm Ctr, State Key Lab Ophthalmol, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	MOLECULAR VISION	Serum levels of Th17-related cytokines in Behcet disease patients after cataract surgery
ren xiangrong	China:Int Uveitis Study Lab Guangdong Prov, Guangzhou, Guangdong,Peoples R China. 	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Diminished frequency and function of CD4(+) CD25(high) regulatory T cells associated with active uveitis in Vogt-Koyanagi-Harada syndrome
ren yalin	China:Sun Yat Sen Univ, State Key Lab Ophthalmol, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	OPHTHALMOLOGY	Clinical features of Chinese patients with Behcet's disease
rong shisong	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Kowloon, Hong Kong,Peoples R China. Chinese University of Hong Kong	BRITISH JOURNAL OF OPHTHALMOLOGY	Association of CFH and SERPING1 polymorphisms with anterior uveitis
shao tingting	China:Fudan Univ, Shanghai Med Sch, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	OCULAR IMMUNOLOGY AND INFLAMMATION	Bilateral Acute Angle Closure Glaucoma as a Presentation of Vogt-Koyanagi-Harada Syndrome in Four Chinese Patients: A Small Case Series
sheng yanjuan	China:Jinan Eye Hosp, Jinan,Peoples R China. 	OPHTHALMOLOGICA	Clinical characteristics of acute zonal occult outer retinopathy in Chinese patients
shi jingming	China:Cent S Univ, Xiangya Hosp 2, Dept Ophthalmol, Changsha 410011, Hunan,Peoples R China. Central South University	INTERNATIONAL JOURNAL OF OPHTHALMOLOGY	New options for uveitis treatment
shi yanyun	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	AMERICAN JOURNAL OF OPHTHALMOLOGY	Polymorphisms in Genetics of Vitamin D Metabolism Confer Susceptibility to Ocular Belicet Disease in a Chinese Han Population
shi yanyun	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing,Peoples R China. Chongqing Medical University	PLOS ONE	Association of a TNIP1 Polymorphism with Vogt-Koyanagi-Harada Syndrome but Not with Ocular Behcet's Disease in Han Chinese
shu qinmeng	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	MOLECULAR VISION	Polymorphisms of IL23R and Fuchs' syndrome in a Chinese Han population
shu qinmeng	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	CURRENT EYE RESEARCH	Association Analysis of TGFBR3 Gene with Vogt-Koyanagi-Harada Disease and Behcet's Disease in the Chinese Han Population
song zongming	China:Wenzhou Med Coll, Eye Hosp, Wenzhou 325003,Peoples R China. Wenzhou Medical University	OPHTHALMOLOGICA	Clinical characteristics of acute zonal occult outer retinopathy in Chinese patients
sun min	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Eye Inst, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	MOLECULAR VISION	Decreased 1,25-Dihydroxyvitamin D3 level is involved in the pathogenesis of Vogt-Koyanagi-Harada (VKH) disease
sun min	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Eye Inst, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	CORNEA	Band-Shaped Keratopathy in Chinese Patients With Vogt-Koyanagi-Harada Syndrome
sun peng	China:First Hosp China Med Univ, Dept Ophthalmol, Shenyang 110001,Peoples R China. 	RETINA-THE JOURNAL OF RETINAL AND VITREOUS DISEASES	INTRAVITREAL BEVACIZUMAB AS PRIMARY TREATMENT OF CHOROIDAL NEOVASCULARIZATION SECONDARY TO PUNCTATE INNER CHOROIDOPATHY Results of a 1-year Prospective Trial
sun song	China:Nanjing Med Univ, Wuxi Peoples Hosp 2, Dept Ophthalmol, Wuxi 214002,Peoples R China. Nanjing Medical University	GRAEFES ARCHIVE FOR CLINICAL AND EXPERIMENTAL OPHTHALMOLOGY	The expression and significance of T helper cell subsets and regulatory T cells CD4+CD25+ in peripheral blood of patients with human leukocyte antigen B27-positive acute anterior uveitis
sun xinghuai	China:Fudan Univ, Dept Ophthalmol, Shanghai Eye Ear Nose & Throat Hosp, Sch Shanghai Med, Shanghai 200031,Peoples R China. Fudan University	GRAEFES ARCHIVE FOR CLINICAL AND EXPERIMENTAL OPHTHALMOLOGY	Assessment of limbus and central cornea in patients with keratolimbal allograft transplantation using in vivo laser scanning confocal microscopy: an observational study
sun xinghuai	China:Fudan Univ, Dept Ophthalmol, Shanghai Eye Ear Nose & Throat Hosp, Sch Shanghai Med, Shanghai 200031,Peoples R China. Fudan University	CLINICAL AND EXPERIMENTAL OPHTHALMOLOGY	In vivo laser scanning confocal microscopy of vernal keratoconjunctivitis
tam tam	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Hong Kong, Hong Kong,Peoples R China. Chinese University of Hong Kong	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Association of C2 and CFB Polymorphisms with Anterior Uveitis
tam tam	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Hong Kong, Hong Kong,Peoples R China. Chinese University of Hong Kong	MOLECULAR VISION	CFH 184G as a genetic risk marker for anterior uveitis in Chinese females
tam tam	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Hong Kong, Hong Kong,Peoples R China. Chinese University of Hong Kong	MOLECULAR VISION	Complement factor H and interleukin gene polymorphisms in patients with non-infectious intermediate and posterior uveitis
tam tam	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Hong Kong, Hong Kong,Peoples R China. Chinese University of Hong Kong	BRITISH JOURNAL OF OPHTHALMOLOGY	Association of CFH and SERPING1 polymorphisms with anterior uveitis
tam tam	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Hong Kong, Hong Kong,Peoples R China. Chinese University of Hong Kong	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Manganese Superoxide Dismutase and Chemokine Genes Polymorphisms in Chinese Patients with Anterior Uveitis
tan wei	China:Zunyi Med Univ, Affiliated Hosp 3, Peoples Hosp Zunyi 1, Dept Ophthalmol, Zunyi,Peoples R China. 	PLOS ONE	IL23R Gene Confers Susceptibility to Ankylosing Spondylitis Concomitant with Uveitis in a Han Chinese Population
tan xiaoyu	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	IL-1 beta Triggered by Peptidoglycan and Lipopolysaccharide through TLR2/4 and ROS-NLRP3 Inflammasome-Dependent Pathways Is Involved in Ocular Behcet's Disease
tang luosheng	China:Cent S Univ, Xiangya Hosp 2, Dept Ophthalmol, Changsha 410011, Hunan,Peoples R China. Central South University	INTERNATIONAL JOURNAL OF OPHTHALMOLOGY	Efficacy and necessity of prophylactic vitrectomy for acute retinal necrosis syndrome
teng he	China:Tianjin Med Univ, Ctr Eye, Tianjin 300384,Peoples R China. Tianjin Medical University	INTERNATIONAL JOURNAL OF OPHTHALMOLOGY	Comparison of Artisan iris-claw intraocular lens implantation and posterior chamber intraocular lens sulcus fixation for aphakic eyes
tian guohong	China:Capital Med Univ, Beijing Tongren Hosp, Dept Neurol, Beijing 100730,Peoples R China. Capital Medical University	JOURNAL OF NEURO-OPHTHALMOLOGY	Central Retinal Artery Occlusion and Recurrent Papillitis in a Patient With Incomplete Behcxet Disease
tian yuan	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	IL-1 beta Triggered by Peptidoglycan and Lipopolysaccharide through TLR2/4 and ROS-NLRP3 Inflammasome-Dependent Pathways Is Involved in Ocular Behcet's Disease
tian yuan	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Decreased IL-27 Expression in Association with an Increased Th17 Response in Vogt-Koyanagi-Harada Disease
tian yuan	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Effect of 1,25-Dihydroxyvitamin D3 on Th17 and Th1 Response in Patients with Behcet's Disease
tian yuan	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	OCULAR IMMUNOLOGY AND INFLAMMATION	Inhibition of Proinflammatory Cytokine by IL-25 in Vogt-Koyanagi-Harada Syndrome
tu zhidan	China:Sichuan Univ, Dept Pathol, Chengdu 610064,Peoples R China. Sichuan University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Role of DAF in Protecting against T-Cell Autoreactivity that Leads to Experimental Autoimmune Uveitis
vania maya	China:Shanghai Jiao Tong Univ, Sch Med, Xinhua Hosp, Dept Ophthalmol, Shanghai 200030,Peoples R China. Shanghai Jiao Tong University	PLOS ONE	Aqueous Cytokine Changes Associated with Posner-Schlossman Syndrome with and without Human Cytomegalovirus
waduthantri samanthila	China:Shanghai Jiao Tong Univ, Sch Med, Xinhua Hosp, Dept Ophthalmol, Shanghai 200030,Peoples R China. Shanghai Jiao Tong University	PLOS ONE	Aqueous Cytokine Changes Associated with Posner-Schlossman Syndrome with and without Human Cytomegalovirus
wang chaokui	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	ARCHIVES OF OPHTHALMOLOGY	Upregulation of Interleukin 21 and Promotion of Interleukin 17 Production in Chronic or Recurrent Vogt-Koyanagi-Harada Disease
wang chaokui	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Decreased microRNA-155 Expression in Ocular Behcet's Disease but Not in Vogt Koyanagi Harada Syndrome
wang chaokui	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Decreased IL-27 Expression in Association with an Increased Th17 Response in Vogt-Koyanagi-Harada Disease
wang chaokui	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Effect of 1,25-Dihydroxyvitamin D3 on Th17 and Th1 Response in Patients with Behcet's Disease
wang chaokui	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Higher Expression of Toll-like Receptors 2, 3, 4, and 8 in Ocular Behcet's Disease
wang chaokui	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	OCULAR IMMUNOLOGY AND INFLAMMATION	Inhibition of Proinflammatory Cytokine by IL-25 in Vogt-Koyanagi-Harada Syndrome
wang chaokui	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing,Peoples R China. Chongqing Medical University	PLOS ONE	Increased Expression of IL-22 Is Associated with Disease Activity in Behcet's Disease
wang donglin	China:Jinan Mingshui Eye Hosp, Jinan,Peoples R China. 	OPHTHALMOLOGY	Association of Macrophage Migration Inhibitory Factor Gene Polymorphisms with Behcet's Disease in a Han Chinese Population
wang hong	China:Capital Med Univ, Beijing Tongren Hosp, Beijing Ophthalmol & Visual Sci Key Lab, Dept Ophthalmol,Beijing Tongren Eye Ctr, Beijing,Peoples R China. Capital Medical University	ACTA OPHTHALMOLOGICA	Tuberculous uveitis in China
wang hong	China:Sun Yat Sen Univ, Zhongshan Ophthalm Ctr, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	INTERNATIONAL JOURNAL OF OPHTHALMOLOGY	An increased expression of CD40/CD40L costimulatory molecules in erythema nodosum of patients with Behcet's disease
wang jing	China:Capital Med Univ, Chaoyang Hosp, Dept Ophthalmol, Beijing 100020,Peoples R China. Capital Medical University	MOLECULAR VISION	Nuclear factor translocation and acute anterior uveitis
wang jing	China:Capital Med Univ, Chaoyang Hosp, Dept Ophthalmol, Beijing 100020,Peoples R China. Capital Medical University	MOLECULAR VISION	The expression of cytokines in the aqueous humor and serum during endotoxin-induced uveitis in C3H/HeN mice
wang jiong	China:Wuhan Univ, Renmin Hosp, Dept Ophthalmol, Wuhan 430072,Peoples R China. Wuhan University	GRAEFES ARCHIVE FOR CLINICAL AND EXPERIMENTAL OPHTHALMOLOGY	Changing indications for penetrating keratoplasty in Homburg/Saar from 2001 to 2010-histopathology of 1,200 corneal buttons
wang kaijie	China:Capital Med Univ, Beijing Ophthalmol & Visual Sci Key Lab, Beijing Tongren Hosp, Beijing Tongren Eye Ctr, Beijing,Peoples R China. Capital Medical University	OPHTHALMIC GENETICS	Association of Transcription Factor 4 (TCF4) and Protein Tyrosine Phosphatase, Receptor Type G (PTPRG) with Corneal Dystrophies in Southern Chinese
wang l	China:Sun Yat Sen Univ, Int Uveitis Study Lab, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	BRITISH JOURNAL OF OPHTHALMOLOGY	Longitudinal quantification of aqueous flare and cells in Vogt-Koyanagi-Harada disease
wang l	China:Sun Yat Sen Univ, Int Uveitis Study Lab, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	EYE	Aqueous flare and cells in Fuchs syndrome
wang l	China:Sun Yat Sen Univ, Int Uveitis Study Lab, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	ACTA OPHTHALMOLOGICA	Longitudinal study of anterior segment inflammation by ultrasound biomicroscopy in patients with acute anterior uveitis
wang l	China:Sun Yat Sen Univ, Int Uveitis Study Lab, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	AMERICAN JOURNAL OF OPHTHALMOLOGY	Study of Macular Function by Multifocal Electroretinography in Patients With Vogt-Koyanagi-Harada Syndrome
wang li	China:Int Uveitis Study Lab Guangdong Prov, Guangzhou, Guangdong,Peoples R China. 	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Diminished frequency and function of CD4(+) CD25(high) regulatory T cells associated with active uveitis in Vogt-Koyanagi-Harada syndrome
wang mingfang	China:Chengdu Univ Tradit Chinese Med, Dept Ophthalmol, Affiliated Hosp, Chengdu 610072, Sichuan Prov,Peoples R China. 	INTERNATIONAL JOURNAL OF OPHTHALMOLOGY	Risk factor analysis of 167 patients with high myopia
wang ningli	China:Capital Med Univ, Beijing Tongren Hosp, Beijing Tongren Eye Ctr, Beijing Ophthalmol & Visual Sci Key Lab, Beijing 100730,Peoples R China. Capital Medical University	ARCHIVES OF OPHTHALMOLOGY	Prevalence and Characteristics of Myopic Retinopathy in a Rural Chinese Adult Population The Handan Eye Study
wang ningli	China:Capital Med Univ, Beijing Tongren Hosp, Beijing Tongren Eye Ctr, Beijing Ophthalmol & Visual Sci Key Lab, Beijing 100730,Peoples R China. Capital Medical University	OPHTHALMIC GENETICS	Association of Transcription Factor 4 (TCF4) and Protein Tyrosine Phosphatase, Receptor Type G (PTPRG) with Corneal Dystrophies in Southern Chinese
wang qian	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing,Peoples R China. Chongqing Medical University	PLOS ONE	Increased Expression of IL-22 Is Associated with Disease Activity in Behcet's Disease
wang shuang	China:Capital Med Univ, Beijing Inst Ophthalmol, Beijing Tongren Hosp, Beijing,Peoples R China. Capital Medical University	OPHTHALMOLOGY	Prevalence and Progression of Myopic Retinopathy in Chinese Adults: The Beijing Eye Study
